row_type,group_name,ablation_mode,ablation_n,seed,haofang_precision,haofang_recall,haofang_f1,wanyue_precision,wanyue_recall,wanyue_f1,macro_f1,accuracy,TP,TN,FP,FN,unknown_cnt,n,seconds,haofang_precision_mean,haofang_precision_sd,haofang_precision_ci95_low,haofang_precision_ci95_high,haofang_precision_groups_n,haofang_recall_mean,haofang_recall_sd,haofang_recall_ci95_low,haofang_recall_ci95_high,haofang_recall_groups_n,haofang_f1_mean,haofang_f1_sd,haofang_f1_ci95_low,haofang_f1_ci95_high,haofang_f1_groups_n,wanyue_precision_mean,wanyue_precision_sd,wanyue_precision_ci95_low,wanyue_precision_ci95_high,wanyue_precision_groups_n,wanyue_recall_mean,wanyue_recall_sd,wanyue_recall_ci95_low,wanyue_recall_ci95_high,wanyue_recall_groups_n,wanyue_f1_mean,wanyue_f1_sd,wanyue_f1_ci95_low,wanyue_f1_ci95_high,wanyue_f1_groups_n,macro_f1_mean,macro_f1_sd,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_groups_n,accuracy_mean,accuracy_sd,accuracy_ci95_low,accuracy_ci95_high,accuracy_groups_n,comparison,metric,t_stat,p_value,pairs_n
detail,group3,random,250,20260473.0,0.8467741935483871,0.84,0.8433734939759037,0.8876404494382022,0.8926553672316384,0.8901408450704225,0.8667571695231631,0.8708609271523179,105.0,158.0,19.0,20.0,0.0,302.0,33.97134065628052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group3,sequential_haofang_csv,300,,0.9166666666666666,0.528,0.6700507614213198,0.7777777777777778,0.3954802259887006,0.5243445692883896,0.5971976653548547,0.7847682119205298,66.0,171.0,6.0,59.0,140.0,302.0,76.39474558830261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group3,random,300,20260523.0,0.8524590163934426,0.832,0.8421052631578947,0.8833333333333333,0.8983050847457628,0.8907563025210085,0.8664307828394515,0.8708609271523179,104.0,159.0,18.0,21.0,0.0,302.0,34.03067898750305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group3,sequential_haofang_csv,350,,0.9148936170212766,0.344,0.5,0.7096774193548387,0.24858757062146894,0.36820083682008364,0.4341004184100418,0.7152317880794702,43.0,173.0,4.0,82.0,193.0,302.0,77.51054620742798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group3,random,350,20260573.0,0.8583333333333333,0.824,0.8408163265306122,0.8791208791208791,0.903954802259887,0.8913649025069638,0.866090614518788,0.8708609271523179,103.0,160.0,17.0,22.0,0.0,302.0,34.33029294013977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group4,sequential_haofang_csv,0,,0.8861788617886179,0.8134328358208955,0.8482490272373541,0.8603351955307262,0.9166666666666666,0.8876080691642652,0.8679285482008097,0.8708609271523179,109.0,154.0,14.0,25.0,0.0,302.0,20.58800435066223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group4,random,0,20260224.0,0.8861788617886179,0.8134328358208955,0.8482490272373541,0.8603351955307262,0.9166666666666666,0.8876080691642652,0.8679285482008097,0.8708609271523179,109.0,154.0,14.0,25.0,0.0,302.0,20.25175642967224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group4,sequential_haofang_csv,200,,0.8137254901960784,0.6194029850746269,0.7033898305084746,0.8974358974358975,0.4166666666666667,0.5691056910569106,0.6362477607826926,0.7682119205298014,83.0,149.0,19.0,51.0,122.0,302.0,77.05640602111816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group4,random,200,20260424.0,0.8861788617886179,0.8134328358208955,0.8482490272373541,0.8603351955307262,0.9166666666666666,0.8876080691642652,0.8679285482008097,0.8708609271523179,109.0,154.0,14.0,25.0,0.0,302.0,34.11809277534485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group4,sequential_haofang_csv,250,,0.9,0.26865671641791045,0.41379310344827586,0.8478260869565217,0.23214285714285715,0.36448598130841126,0.3891395423783436,0.6622516556291391,36.0,164.0,4.0,98.0,216.0,302.0,79.18174004554749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group4,random,250,20260474.0,0.8842975206611571,0.7985074626865671,0.8392156862745099,0.850828729281768,0.9166666666666666,0.8825214899713467,0.8608685881229283,0.8642384105960265,107.0,154.0,14.0,27.0,0.0,302.0,34.07078003883362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group4,sequential_haofang_csv,300,,0.8450704225352113,0.44776119402985076,0.5853658536585367,0.8260869565217391,0.3392857142857143,0.4810126582278481,0.5331892559431923,0.7185430463576159,60.0,157.0,11.0,74.0,162.0,302.0,79.25753712654114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group4,random,300,20260524.0,0.8661417322834646,0.8208955223880597,0.842911877394636,0.8628571428571429,0.8988095238095238,0.880466472303207,0.8616891748489215,0.8642384105960265,110.0,151.0,17.0,24.0,0.0,302.0,33.74412655830383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group4,sequential_haofang_csv,350,,0.775,0.4626865671641791,0.5794392523364486,0.71875,0.27380952380952384,0.39655172413793105,0.4879954882371898,0.7019867549668874,62.0,150.0,18.0,72.0,158.0,302.0,79.20234417915344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group4,random,350,20260574.0,0.8861788617886179,0.8134328358208955,0.8482490272373541,0.8603351955307262,0.9166666666666666,0.8876080691642652,0.8679285482008097,0.8708609271523179,109.0,154.0,14.0,25.0,0.0,302.0,33.65259003639221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group5,sequential_haofang_csv,0,,0.9020979020979021,0.8716216216216216,0.8865979381443299,0.8805031446540881,0.9090909090909091,0.8945686900958466,0.8905833141200883,0.890728476821192,129.0,140.0,14.0,19.0,0.0,302.0,20.593969345092773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group5,random,0,20260225.0,0.9020979020979021,0.8716216216216216,0.8865979381443299,0.8805031446540881,0.9090909090909091,0.8945686900958466,0.8905833141200883,0.890728476821192,129.0,140.0,14.0,19.0,0.0,302.0,20.256141901016235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group5,sequential_haofang_csv,200,,0.8947368421052632,0.5743243243243243,0.6995884773662552,0.8529411764705882,0.7532467532467533,0.7999999999999999,0.7497942386831276,0.7582781456953642,85.0,144.0,10.0,63.0,71.0,302.0,76.88120794296265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group5,random,200,20260425.0,0.8904109589041096,0.8783783783783784,0.8843537414965986,0.8846153846153846,0.8961038961038961,0.8903225806451613,0.8873381610708799,0.8874172185430463,130.0,138.0,16.0,18.0,0.0,302.0,33.5903582572937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group5,sequential_haofang_csv,250,,0.8723404255319149,0.27702702702702703,0.4205128205128205,0.8352941176470589,0.461038961038961,0.5941422594142259,0.5073275399635232,0.6258278145695364,41.0,148.0,6.0,107.0,170.0,302.0,79.15783858299255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group5,random,250,20260475.0,0.9071428571428571,0.8581081081081081,0.8819444444444444,0.8703703703703703,0.9155844155844156,0.8924050632911392,0.8871747538677919,0.8874172185430463,127.0,141.0,13.0,21.0,0.0,302.0,34.049612522125244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group5,sequential_haofang_csv,300,,0.8961038961038961,0.46621621621621623,0.6133333333333334,0.865546218487395,0.6688311688311688,0.7545787545787546,0.6839560439560439,0.7119205298013245,69.0,146.0,8.0,79.0,106.0,302.0,79.37414193153381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group5,random,300,20260525.0,0.8972602739726028,0.8851351351351351,0.891156462585034,0.8910256410256411,0.9025974025974026,0.8967741935483873,0.8939653280667106,0.8940397350993378,131.0,139.0,15.0,17.0,0.0,302.0,33.72418761253357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group5,sequential_haofang_csv,350,,0.8,0.32432432432432434,0.46153846153846156,0.7981651376146789,0.564935064935065,0.6615969581749049,0.5615677098566833,0.6291390728476821,48.0,142.0,12.0,100.0,133.0,302.0,78.25713181495667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group5,random,350,20260575.0,0.9064748201438849,0.8513513513513513,0.8780487804878048,0.8650306748466258,0.9155844155844156,0.889589905362776,0.8838193429252904,0.8841059602649006,126.0,141.0,13.0,22.0,0.0,302.0,33.726534843444824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group6,sequential_haofang_csv,0,,0.803921568627451,0.9044117647058824,0.8512110726643598,0.912751677852349,0.8192771084337349,0.8634920634920635,0.8573515680782117,0.8576158940397351,123.0,136.0,30.0,13.0,0.0,302.0,20.411110639572144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group6,random,0,20260226.0,0.803921568627451,0.9044117647058824,0.8512110726643598,0.912751677852349,0.8192771084337349,0.8634920634920635,0.8573515680782117,0.8576158940397351,123.0,136.0,30.0,13.0,0.0,302.0,20.52126932144165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group6,sequential_haofang_csv,200,,0.9253731343283582,0.45588235294117646,0.6108374384236454,0.8518518518518519,0.5542168674698795,0.6715328467153285,0.641185142569487,0.7384105960264901,62.0,161.0,5.0,74.0,127.0,302.0,76.18298482894897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group6,random,200,20260426.0,0.8092105263157895,0.9044117647058824,0.8541666666666667,0.9133333333333333,0.8253012048192772,0.8670886075949367,0.8606276371308017,0.8609271523178808,123.0,137.0,29.0,13.0,0.0,302.0,33.10485553741455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group6,sequential_haofang_csv,250,,0.8409090909090909,0.27205882352941174,0.41111111111111104,0.8405797101449275,0.3493975903614458,0.4936170212765957,0.4523640661938534,0.6490066225165563,37.0,159.0,7.0,99.0,189.0,302.0,77.17178606987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group6,random,250,20260476.0,0.8104575163398693,0.9117647058823529,0.8581314878892733,0.9194630872483222,0.8253012048192772,0.8698412698412697,0.8639863788652715,0.8642384105960265,124.0,137.0,29.0,12.0,0.0,302.0,33.61278057098389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group6,sequential_haofang_csv,300,,0.9152542372881356,0.39705882352941174,0.5538461538461539,0.9146341463414634,0.45180722891566266,0.6048387096774194,0.5793424317617866,0.7119205298013245,54.0,161.0,5.0,82.0,161.0,302.0,77.05565667152405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group6,random,300,20260526.0,0.7960526315789473,0.8897058823529411,0.8402777777777778,0.9,0.8132530120481928,0.8544303797468354,0.8473540787623066,0.847682119205298,121.0,135.0,31.0,15.0,0.0,302.0,34.17512559890747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group6,sequential_haofang_csv,350,,0.8490566037735849,0.33088235294117646,0.4761904761904762,0.7857142857142857,0.3313253012048193,0.46610169491525427,0.47114608555286525,0.6721854304635762,45.0,158.0,8.0,91.0,179.0,302.0,78.80209636688232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group6,random,350,20260576.0,0.8243243243243243,0.8970588235294118,0.8591549295774648,0.9090909090909091,0.8433734939759037,0.8750000000000001,0.8670774647887325,0.8675496688741722,122.0,140.0,26.0,14.0,0.0,302.0,33.911176443099976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,sequential_haofang_csv,0,,0.9253731343283582,0.8266666666666667,0.8732394366197183,0.8452380952380952,0.9342105263157895,0.8875000000000001,0.8803697183098591,0.8807947019867549,124.0,142.0,10.0,26.0,0.0,302.0,20.40444850921631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,random,0,20260227.0,0.9253731343283582,0.8266666666666667,0.8732394366197183,0.8452380952380952,0.9342105263157895,0.8875000000000001,0.8803697183098591,0.8807947019867549,124.0,142.0,10.0,26.0,0.0,302.0,20.5942223072052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,sequential_haofang_csv,200,,0.9347826086956522,0.5733333333333334,0.7107438016528925,0.7846153846153846,0.6710526315789473,0.7234042553191491,0.7170740284860209,0.7682119205298014,86.0,146.0,6.0,64.0,80.0,302.0,76.98976373672485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,random,200,20260427.0,0.9323308270676691,0.8266666666666667,0.8763250883392226,0.8461538461538461,0.9407894736842105,0.8909657320872274,0.883645410213225,0.8841059602649006,124.0,143.0,9.0,26.0,0.0,302.0,33.302024841308594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,sequential_haofang_csv,250,,0.8846153846153846,0.30666666666666664,0.4554455445544554,0.7586206896551724,0.2894736842105263,0.41904761904761906,0.43724658180103726,0.6357615894039735,46.0,146.0,6.0,104.0,192.0,302.0,78.94511485099792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,random,250,20260477.0,0.9312977099236641,0.8133333333333334,0.8683274021352313,0.8362573099415205,0.9407894736842105,0.8854489164086689,0.8768881592719501,0.8774834437086093,122.0,143.0,9.0,28.0,0.0,302.0,34.052422285079956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,sequential_haofang_csv,300,,0.8375,0.44666666666666666,0.5826086956521739,0.7647058823529411,0.34210526315789475,0.4727272727272727,0.5276679841897233,0.6821192052980133,67.0,139.0,13.0,83.0,154.0,302.0,79.36687850952148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,random,300,20260527.0,0.87248322147651,0.8666666666666667,0.8695652173913044,0.869281045751634,0.875,0.8721311475409835,0.870848182466144,0.8708609271523179,130.0,133.0,19.0,20.0,0.0,302.0,33.85785388946533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,sequential_haofang_csv,350,,0.8813559322033898,0.3466666666666667,0.49760765550239244,0.7121212121212122,0.3092105263157895,0.4311926605504587,0.46440015802642554,0.652317880794702,52.0,145.0,7.0,98.0,177.0,302.0,79.02279543876648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,random,350,20260577.0,0.8737864077669902,0.6,0.7114624505928854,0.9354838709677419,0.19078947368421054,0.31693989071038253,0.514201170651634,0.7582781456953642,90.0,139.0,13.0,60.0,168.0,302.0,54.982600927352905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,sequential_haofang_csv,0,,0.8549618320610687,0.9032258064516129,0.8784313725490195,0.9298245614035088,0.8932584269662921,0.9111747851002865,0.894803078824653,0.8973509933774835,112.0,159.0,19.0,12.0,0.0,302.0,20.645260095596313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,random,0,20260228.0,0.8549618320610687,0.9032258064516129,0.8784313725490195,0.9298245614035088,0.8932584269662921,0.9111747851002865,0.894803078824653,0.8973509933774835,112.0,159.0,19.0,12.0,0.0,302.0,20.454822778701782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,sequential_haofang_csv,200,,0.78125,0.20161290322580644,0.3205128205128205,0.8785046728971962,0.5280898876404494,0.6596491228070175,0.490080971659919,0.6490066225165563,25.0,171.0,7.0,99.0,163.0,302.0,77.2356595993042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,random,200,20260428.0,0.8615384615384616,0.9032258064516129,0.8818897637795274,0.9302325581395349,0.898876404494382,0.9142857142857143,0.8980877390326208,0.9006622516556292,112.0,160.0,18.0,12.0,0.0,302.0,33.6001341342926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,sequential_haofang_csv,250,,0.7857142857142857,0.08870967741935484,0.15942028985507248,0.9322033898305084,0.3089887640449438,0.4641350210970464,0.31177765547605946,0.6158940397350994,11.0,175.0,3.0,113.0,229.0,302.0,78.62394666671753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,random,250,20260478.0,0.8538461538461538,0.8951612903225806,0.8740157480314961,0.9244186046511628,0.8932584269662921,0.9085714285714286,0.8912935883014623,0.8940397350993378,111.0,159.0,19.0,13.0,0.0,302.0,33.79565453529358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,sequential_haofang_csv,300,,0.8846153846153846,0.18548387096774194,0.3066666666666667,0.8625,0.38764044943820225,0.5348837209302326,0.42077519379844963,0.6556291390728477,23.0,175.0,3.0,101.0,196.0,302.0,79.98036694526672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,random,300,20260528.0,0.8515625,0.8790322580645161,0.8650793650793651,0.9137931034482759,0.8932584269662921,0.9034090909090908,0.884244227994228,0.8874172185430463,109.0,159.0,19.0,15.0,0.0,302.0,33.71874475479126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,sequential_haofang_csv,350,,0.7894736842105263,0.24193548387096775,0.37037037037037035,0.8070175438596491,0.25842696629213485,0.3914893617021276,0.380929866036249,0.6622516556291391,30.0,170.0,8.0,94.0,207.0,302.0,80.11475419998169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,random,350,20260578.0,0.8538461538461538,0.8951612903225806,0.8740157480314961,0.9244186046511628,0.8932584269662921,0.9085714285714286,0.8912935883014623,0.8940397350993378,111.0,159.0,19.0,13.0,0.0,302.0,33.77537727355957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,sequential_haofang_csv,0,,0.8833333333333333,0.8091603053435115,0.8446215139442231,0.8626373626373627,0.9181286549707602,0.8895184135977338,0.8670699637709784,0.8708609271523179,106.0,157.0,14.0,25.0,0.0,302.0,20.683675289154053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,random,0,20260229.0,0.8833333333333333,0.8091603053435115,0.8446215139442231,0.8626373626373627,0.9181286549707602,0.8895184135977338,0.8670699637709784,0.8708609271523179,106.0,157.0,14.0,25.0,0.0,302.0,20.394004583358765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,sequential_haofang_csv,200,,0.9310344827586207,0.4122137404580153,0.5714285714285715,0.8159509202453987,0.7777777777777778,0.7964071856287425,0.683917878528657,0.7317880794701986,54.0,167.0,4.0,77.0,81.0,302.0,77.30736088752747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,random,200,20260429.0,0.8842975206611571,0.816793893129771,0.8492063492063492,0.8674033149171271,0.9181286549707602,0.8920454545454546,0.8706259018759019,0.8741721854304636,107.0,157.0,14.0,24.0,0.0,302.0,34.143635749816895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
