row_type,group_name,ablation_mode,ablation_n,seed,haofang_precision,haofang_recall,haofang_f1,wanyue_precision,wanyue_recall,wanyue_f1,macro_f1,accuracy,TP,TN,FP,FN,unknown_cnt,n,seconds,haofang_precision_mean,haofang_precision_sd,haofang_precision_ci95_low,haofang_precision_ci95_high,haofang_precision_groups_n,haofang_recall_mean,haofang_recall_sd,haofang_recall_ci95_low,haofang_recall_ci95_high,haofang_recall_groups_n,haofang_f1_mean,haofang_f1_sd,haofang_f1_ci95_low,haofang_f1_ci95_high,haofang_f1_groups_n,wanyue_precision_mean,wanyue_precision_sd,wanyue_precision_ci95_low,wanyue_precision_ci95_high,wanyue_precision_groups_n,wanyue_recall_mean,wanyue_recall_sd,wanyue_recall_ci95_low,wanyue_recall_ci95_high,wanyue_recall_groups_n,wanyue_f1_mean,wanyue_f1_sd,wanyue_f1_ci95_low,wanyue_f1_ci95_high,wanyue_f1_groups_n,macro_f1_mean,macro_f1_sd,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_groups_n,accuracy_mean,accuracy_sd,accuracy_ci95_low,accuracy_ci95_high,accuracy_groups_n,comparison,metric,t_stat,p_value,pairs_n
detail,group7,sequential_wanyue_csv,0,,0.9253731343283582,0.8266666666666667,0.8732394366197183,0.8452380952380952,0.9342105263157895,0.8875000000000001,0.8803697183098591,0.8807947019867549,124.0,142.0,10.0,26.0,0.0,302.0,21.21592378616333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,random,0,20260227.0,0.9253731343283582,0.8266666666666667,0.8732394366197183,0.8452380952380952,0.9342105263157895,0.8875000000000001,0.8803697183098591,0.8807947019867549,124.0,142.0,10.0,26.0,0.0,302.0,20.792168617248535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,sequential_wanyue_csv,200,,0.9112903225806451,0.7533333333333333,0.8248175182481751,0.8385093167701864,0.8881578947368421,0.8626198083067094,0.8437186632774423,0.8410596026490066,113.0,141.0,11.0,37.0,17.0,302.0,79.3395209312439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,random,200,20260427.0,0.9444444444444444,0.7933333333333333,0.8623188405797102,0.8238636363636364,0.9539473684210527,0.8841463414634148,0.8732325910215625,0.8741721854304636,119.0,145.0,7.0,31.0,0.0,302.0,34.12249827384949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,sequential_wanyue_csv,250,,0.905982905982906,0.7066666666666667,0.7940074906367041,0.8231292517006803,0.7960526315789473,0.8093645484949833,0.8016860195658437,0.8178807947019867,106.0,141.0,11.0,44.0,38.0,302.0,77.19885516166687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,random,250,20260477.0,0.9124087591240876,0.8333333333333334,0.8710801393728222,0.8484848484848485,0.9210526315789473,0.8832807570977917,0.8771804482353069,0.8774834437086093,125.0,140.0,12.0,25.0,0.0,302.0,34.32951331138611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,sequential_wanyue_csv,300,,0.8615384615384616,0.7466666666666667,0.8,0.8468468468468469,0.618421052631579,0.7148288973384032,0.7574144486692016,0.8145695364238411,112.0,134.0,18.0,38.0,61.0,302.0,79.13906693458557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,random,300,20260527.0,0.9191176470588235,0.8333333333333334,0.8741258741258741,0.8493975903614458,0.9276315789473685,0.8867924528301887,0.8804591634780314,0.8807947019867549,125.0,141.0,11.0,25.0,0.0,302.0,34.74678921699524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,sequential_wanyue_csv,350,,0.8688524590163934,0.7066666666666667,0.7794117647058822,0.8152173913043478,0.4934210526315789,0.6147540983606558,0.697082931533269,0.8013245033112583,106.0,136.0,16.0,44.0,88.0,302.0,79.92020511627197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group7,random,350,20260577.0,0.9448818897637795,0.8,0.8664259927797834,0.8285714285714286,0.9539473684210527,0.8868501529051988,0.8766380728424911,0.8774834437086093,120.0,145.0,7.0,30.0,0.0,302.0,34.22447752952576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,sequential_wanyue_csv,0,,0.8549618320610687,0.9032258064516129,0.8784313725490195,0.9298245614035088,0.8932584269662921,0.9111747851002865,0.894803078824653,0.8973509933774835,112.0,159.0,19.0,12.0,0.0,302.0,20.793384552001953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,random,0,20260228.0,0.8549618320610687,0.9032258064516129,0.8784313725490195,0.9298245614035088,0.8932584269662921,0.9111747851002865,0.894803078824653,0.8973509933774835,112.0,159.0,19.0,12.0,0.0,302.0,20.54505753517151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,sequential_wanyue_csv,200,,0.8625,0.5564516129032258,0.676470588235294,0.9022556390977443,0.6741573033707865,0.7717041800643086,0.7240873841498013,0.7814569536423841,69.0,167.0,11.0,55.0,89.0,302.0,78.6882963180542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,random,200,20260428.0,0.8515625,0.8790322580645161,0.8650793650793651,0.9137931034482759,0.8932584269662921,0.9034090909090908,0.884244227994228,0.8874172185430463,109.0,159.0,19.0,15.0,0.0,302.0,34.346736431121826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,sequential_wanyue_csv,250,,0.8369565217391305,0.6209677419354839,0.712962962962963,0.8571428571428571,0.5393258426966292,0.6620689655172413,0.6875159642401021,0.7947019867549668,77.0,163.0,15.0,47.0,98.0,302.0,78.65137577056885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,random,250,20260478.0,0.8549618320610687,0.9032258064516129,0.8784313725490195,0.9298245614035088,0.8932584269662921,0.9111747851002865,0.894803078824653,0.8973509933774835,112.0,159.0,19.0,12.0,0.0,302.0,34.525068283081055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,sequential_wanyue_csv,300,,0.7978723404255319,0.6048387096774194,0.6880733944954129,0.8888888888888888,0.5393258426966292,0.6713286713286712,0.6797010329120421,0.7748344370860927,75.0,159.0,19.0,49.0,100.0,302.0,77.73729729652405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,random,300,20260528.0,0.8503937007874016,0.8709677419354839,0.8605577689243028,0.9085714285714286,0.8932584269662921,0.9008498583569405,0.8807038136406217,0.8841059602649006,108.0,159.0,19.0,16.0,0.0,302.0,34.44363069534302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,sequential_wanyue_csv,350,,0.8131868131868132,0.5967741935483871,0.6883720930232557,0.8938053097345132,0.5674157303370787,0.6941580756013747,0.6912650843123151,0.7781456953642384,74.0,161.0,17.0,50.0,98.0,302.0,79.83469700813293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group8,random,350,20260578.0,0.837037037037037,0.9112903225806451,0.8725868725868726,0.9341317365269461,0.8764044943820225,0.9043478260869564,0.8884673493369145,0.890728476821192,113.0,156.0,22.0,11.0,0.0,302.0,34.346338510513306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,sequential_wanyue_csv,0,,0.8833333333333333,0.8091603053435115,0.8446215139442231,0.8626373626373627,0.9181286549707602,0.8895184135977338,0.8670699637709784,0.8708609271523179,106.0,157.0,14.0,25.0,0.0,302.0,20.98362898826599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,random,0,20260229.0,0.8833333333333333,0.8091603053435115,0.8446215139442231,0.8626373626373627,0.9181286549707602,0.8895184135977338,0.8670699637709784,0.8708609271523179,106.0,157.0,14.0,25.0,0.0,302.0,20.791834354400635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,sequential_wanyue_csv,200,,0.8924731182795699,0.6335877862595419,0.7410714285714285,0.8563218390804598,0.8713450292397661,0.8637681159420291,0.8024197722567288,0.8079470198675497,83.0,161.0,10.0,48.0,35.0,302.0,79.47603368759155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,random,200,20260429.0,0.8907563025210085,0.8091603053435115,0.848,0.8633879781420765,0.9239766081871345,0.8926553672316384,0.8703276836158191,0.8741721854304636,106.0,158.0,13.0,25.0,0.0,302.0,34.13060641288757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,sequential_wanyue_csv,250,,0.8571428571428571,0.5954198473282443,0.7027027027027027,0.8427672955974843,0.783625730994152,0.8121212121212122,0.7574119574119575,0.7814569536423841,78.0,158.0,13.0,53.0,52.0,302.0,77.8375039100647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,random,250,20260479.0,0.8699186991869918,0.816793893129771,0.84251968503937,0.8659217877094972,0.9064327485380117,0.8857142857142858,0.8641169853768279,0.8675496688741722,107.0,155.0,16.0,24.0,0.0,302.0,34.24839925765991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,sequential_wanyue_csv,300,,0.8020833333333334,0.5877862595419847,0.6784140969162995,0.8598130841121495,0.5380116959064327,0.6618705035971223,0.6701423002567108,0.7582781456953642,77.0,152.0,19.0,54.0,99.0,302.0,78.97565722465515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,random,300,20260529.0,0.8571428571428571,0.8244274809160306,0.8404669260700388,0.8693181818181818,0.8947368421052632,0.8818443804034583,0.8611556532367486,0.8642384105960265,108.0,153.0,18.0,23.0,0.0,302.0,34.21586060523987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,sequential_wanyue_csv,350,,0.7596153846153846,0.6030534351145038,0.6723404255319149,0.8727272727272727,0.5614035087719298,0.6832740213523132,0.677807223442114,0.7450331125827815,79.0,146.0,25.0,52.0,88.0,302.0,77.77037501335144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group9,random,350,20260579.0,0.918918918918919,0.7786259541984732,0.8429752066115701,0.8481675392670157,0.9473684210526315,0.8950276243093923,0.8690014154604813,0.8741721854304636,102.0,162.0,9.0,29.0,0.0,302.0,34.97939586639404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group10,sequential_wanyue_csv,0,,0.8888888888888888,0.8115942028985508,0.8484848484848485,0.8522727272727273,0.9146341463414634,0.8823529411764706,0.8654188948306596,0.8675496688741722,112.0,150.0,14.0,26.0,0.0,302.0,20.886786460876465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group10,random,0,20260230.0,0.8888888888888888,0.8115942028985508,0.8484848484848485,0.8522727272727273,0.9146341463414634,0.8823529411764706,0.8654188948306596,0.8675496688741722,112.0,150.0,14.0,26.0,0.0,302.0,20.60520839691162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group10,sequential_wanyue_csv,200,,0.8620689655172413,0.5434782608695652,0.6666666666666666,0.8441558441558441,0.7926829268292683,0.8176100628930817,0.7421383647798742,0.7516556291390728,75.0,152.0,12.0,63.0,61.0,302.0,77.98313999176025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group10,random,200,20260430.0,0.875,0.8115942028985508,0.8421052631578948,0.8505747126436781,0.9024390243902439,0.8757396449704142,0.8589224540641545,0.8609271523178808,112.0,148.0,16.0,26.0,0.0,302.0,33.97309970855713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group10,sequential_wanyue_csv,250,,0.8947368421052632,0.6159420289855072,0.7296137339055794,0.8602941176470589,0.7134146341463414,0.78,0.7548068669527896,0.7913907284768212,85.0,154.0,10.0,53.0,71.0,302.0,78.37630987167358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group10,random,250,20260480.0,0.8809523809523809,0.8043478260869565,0.8409090909090908,0.8465909090909091,0.9085365853658537,0.8764705882352941,0.8586898395721925,0.8609271523178808,111.0,149.0,15.0,27.0,0.0,302.0,34.202993869781494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group10,sequential_wanyue_csv,300,,0.8317757009345794,0.644927536231884,0.726530612244898,0.8538461538461538,0.676829268292683,0.7551020408163266,0.7408163265306122,0.7781456953642384,89.0,146.0,18.0,49.0,65.0,302.0,77.84644985198975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group10,random,300,20260530.0,0.872,0.7898550724637681,0.8288973384030418,0.8361581920903954,0.9024390243902439,0.8680351906158358,0.8484662645094387,0.8509933774834437,109.0,148.0,16.0,29.0,0.0,302.0,34.30808639526367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group10,sequential_wanyue_csv,350,,0.8166666666666667,0.7101449275362319,0.7596899224806202,0.875,0.5975609756097561,0.7101449275362318,0.734917425008426,0.7947019867549668,98.0,142.0,22.0,40.0,70.0,302.0,79.73020887374878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detail,group10,random,350,20260580.0,0.8870967741935484,0.7971014492753623,0.8396946564885496,0.8426966292134831,0.9146341463414634,0.8771929824561403,0.8584438194723449,0.8609271523178808,110.0,150.0,14.0,28.0,0.0,302.0,34.74948072433472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
summary,ALL_GROUPS,random,0,,,,,,,,,,,,,,,,,0.8832930755852579,0.03377968465427215,0.859128544885716,0.9074576062847999,10.0,0.8505183613185793,0.0399611616638908,0.8219318683509985,0.87910485428616,10.0,0.8654742505139339,0.01780993130531605,0.8527337931594982,0.8782147078683696,10.0,0.8830755333501855,0.028670912018450997,0.8625655984368025,0.9035854682635686,10.0,0.9077116278349386,0.03429984114856959,0.8831749995950063,0.9322482560748709,10.0,0.8944438356633665,0.01585979634632032,0.8830984208194577,0.9057892505072753,10.0,0.8799590430886501,0.015113746316624075,0.8691473202856973,0.890770765891603,10.0,0.8821192052980132,0.015149986699137745,0.8712815576871535,0.892956852908873,10.0,,,,,
summary,ALL_GROUPS,random,200,,,,,,,,,,,,,,,,,0.8880343535452722,0.04032390055257095,0.8591883728086035,0.9168803342819408,10.0,0.8355073699796038,0.043329473159880186,0.8045113321218471,0.8665034078373606,10.0,0.8594365259692267,0.01795011675130196,0.8465957859878859,0.8722772659505675,10.0,0.873672641515229,0.028776259307492492,0.853087345691103,0.8942579373393551,10.0,0.9124157265176549,0.03906696984971498,0.8844688998396231,0.9403625531956867,10.0,0.8916982490475434,0.016363436938971198,0.8799925514275456,0.9034039466675411,10.0,0.8755673875083853,0.015094055135204001,0.8647697509280483,0.8863650240887222,10.0,0.8781456953642385,0.01527810726092562,0.8672163958247048,0.8890749949037722,10.0,,,,,
summary,ALL_GROUPS,random,250,,,,,,,,,,,,,,,,,0.8764644351333792,0.03447274274136204,0.8518041205449864,0.901124749721772,10.0,0.8512834934364417,0.0366999935585977,0.8250298995945713,0.8775370872783121,10.0,0.8627219793384032,0.018426525171694193,0.8495404373034638,0.8759035213733426,10.0,0.8826151977271343,0.027128410957711156,0.8632087016000458,0.9020216938542227,10.0,0.9016565886141608,0.031604210120526686,0.8790482986461354,0.9242648785821861,10.0,0.8914264975309978,0.01641680657837664,0.8796826215708813,0.9031703734911143,10.0,0.8770742384347006,0.015880266967857923,0.8657141797903048,0.8884342970790963,10.0,0.8791390728476822,0.0160139272942019,0.8676833993657798,0.8905947463295847,10.0,,,,,
summary,ALL_GROUPS,random,300,,,,,,,,,,,,,,,,,0.8822954657567876,0.02906964461116687,0.8615002947295627,0.9030906367840126,10.0,0.8361367936982813,0.03411555478798125,0.8117319959790753,0.8605415914174873,10.0,0.8578093650052553,0.016286966160497213,0.8461583712847452,0.8694603587257653,10.0,0.8732128430031818,0.023483954908624195,0.8564134336793787,0.8900122523269849,10.0,0.9088172896555425,0.026502101862350684,0.8898588280651035,0.9277757512459816,10.0,0.8901862367211398,0.012599717502690655,0.8811729417920879,0.8991995316501917,10.0,0.8739978008631976,0.012330792965767185,0.8651768829588236,0.8828187187675716,10.0,0.8764900662251657,0.01229582555552637,0.867694162499192,0.8852859699511394,10.0,,,,,
summary,ALL_GROUPS,random,350,,,,,,,,,,,,,,,,,0.8800519020259647,0.03948902364140484,0.8518031562533489,0.9083006477985806,10.0,0.8400666254212723,0.04359524635269411,0.8088804648746096,0.871252785967935,10.0,0.8580535633560661,0.016692919857694326,0.8461121678547545,0.8699949588573777,10.0,0.875364214849944,0.032081494336051536,0.8524144963222237,0.8983139333776643,10.0,0.9063990573240321,0.03529240899063121,0.8811523888236191,0.9316457258244452,10.0,0.8896431219778309,0.013671339917214037,0.8798632345539378,0.899423009401724,10.0,0.8738483426669486,0.01351229824838231,0.8641822267991941,0.883514458534703,10.0,0.876158940397351,0.013354952284551146,0.8666053830514525,0.8857124977432494,10.0,,,,,
summary,ALL_GROUPS,sequential_wanyue_csv,0,,,,,,,,,,,,,,,,,0.8832930755852579,0.03377968465427215,0.859128544885716,0.9074576062847999,10.0,0.8505183613185793,0.0399611616638908,0.8219318683509985,0.87910485428616,10.0,0.8654742505139339,0.01780993130531605,0.8527337931594982,0.8782147078683696,10.0,0.8830755333501855,0.028670912018450997,0.8625655984368025,0.9035854682635686,10.0,0.9077116278349386,0.03429984114856959,0.8831749995950063,0.9322482560748709,10.0,0.8944438356633665,0.01585979634632032,0.8830984208194577,0.9057892505072753,10.0,0.8799590430886501,0.015113746316624075,0.8691473202856973,0.890770765891603,10.0,0.8821192052980132,0.015149986699137745,0.8712815576871535,0.892956852908873,10.0,,,,,
summary,ALL_GROUPS,sequential_wanyue_csv,200,,,,,,,,,,,,,,,,,0.8609814241810596,0.046300476507351945,0.8278600585609744,0.8941027898011448,10.0,0.6730379771056273,0.0936928447765419,0.6060141535530345,0.7400618006582201,10.0,0.7510115685380557,0.05603291451454959,0.7109280361774184,0.7910951008986931,10.0,0.8647463313684026,0.02445268548412072,0.847253933937376,0.8822387287994292,10.0,0.7815208274008627,0.09439111693392552,0.7139974900382261,0.8490441647634993,10.0,0.8170258566199688,0.044370944366523654,0.7852847951421518,0.8487669180977859,10.0,0.7840187125790123,0.04319117473633361,0.753121607453627,0.8149158177043977,10.0,0.804635761589404,0.029657900314667567,0.7834197777821927,0.8258517453966152,10.0,,,,,
summary,ALL_GROUPS,sequential_wanyue_csv,250,,,,,,,,,,,,,,,,,0.858595641260328,0.045003848873878094,0.8264018271723437,0.8907894553483122,10.0,0.6880102718858043,0.07361826163633049,0.6353469400173989,0.7406736037542098,10.0,0.7611855386171495,0.045929834971619087,0.728329313979297,0.7940417632550021,10.0,0.8579040592795153,0.023313938809992833,0.8412262721459973,0.8745818464130333,10.0,0.6865927178134866,0.11531231362356185,0.6041032579173783,0.769082177709595,10.0,0.7571739882661801,0.07072862586956766,0.7065777772993194,0.8077701992330408,10.0,0.7591797634416648,0.04617998013588016,0.7261445957330586,0.7922149311502711,10.0,0.8099337748344372,0.024641141302208954,0.7923065642324675,0.8275609854364069,10.0,,,,,
summary,ALL_GROUPS,sequential_wanyue_csv,300,,,,,,,,,,,,,,,,,0.8145154269288367,0.03860696176649432,0.7868976702099472,0.8421331836477263,10.0,0.6892460302751173,0.08348873197270788,0.6295217892862313,0.7489702712640034,10.0,0.7440865063188549,0.05331763644652774,0.7059453668758556,0.7822276457618541,10.0,0.8588299577144867,0.030286401774104032,0.8371643710478438,0.8804955443811295,10.0,0.5474588088960651,0.11908203812741923,0.462272650542449,0.6326449672496813,10.0,0.6628963192455201,0.0929428148182062,0.5964090348033209,0.7293836036877193,10.0,0.7034914127821875,0.06287092494811718,0.6585162624346773,0.7484665631296977,10.0,0.7920529801324503,0.026388694926743693,0.7731756449765848,0.8109303152883158,10.0,,,,,
summary,ALL_GROUPS,sequential_wanyue_csv,350,,,,,,,,,,,,,,,,,0.8249603631808448,0.04631613799947147,0.7918277940042139,0.8580929323574756,10.0,0.6707456904830466,0.06381282852391425,0.6250967429078148,0.7163946380582783,10.0,0.7380623386829204,0.04530293191046035,0.705654573479253,0.7704701038865878,10.0,0.8399582280016809,0.051793888643605325,0.8029071120724868,0.8770093439308749,10.0,0.47756932460606727,0.12985284518750373,0.3846781950389517,0.5704604541731828,10.0,0.6027687322790561,0.11536926323693357,0.520238533083729,0.6852989314743833,10.0,0.6704155354809883,0.06835264952020387,0.6215189956041098,0.7193120753578668,10.0,0.7897350993377483,0.02389057485862402,0.7726448116246002,0.8068253870508965,10.0,,,,,
ttest,ALL_GROUPS,random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_precision,1.0114212898543662,0.3382323248747007,10.0
ttest,ALL_GROUPS,random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_recall,-2.619450618475991,0.027836003905895836,10.0
ttest,ALL_GROUPS,random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_f1,-3.010637358895188,0.014700658138888307,10.0
ttest,ALL_GROUPS,random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_precision,-3.077310884653237,0.013197170552558264,10.0
ttest,ALL_GROUPS,random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_recall,1.1975611841212623,0.26167559600471935,10.0
ttest,ALL_GROUPS,random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_f1,-2.3186389422264626,0.045587271216288104,10.0
ttest,ALL_GROUPS,random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,macro_f1,-2.9751436455896405,0.015571845498445794,10.0
ttest,ALL_GROUPS,random,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,accuracy,-2.882306768491584,0.01810982166325004,10.0
ttest,ALL_GROUPS,random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_precision,-1.3194482989911371,0.21959732951402108,10.0
ttest,ALL_GROUPS,random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_recall,0.17490021474960704,0.8650294590120094,10.0
ttest,ALL_GROUPS,random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_f1,-2.713625676606225,0.02385546374091061,10.0
ttest,ALL_GROUPS,random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_precision,-0.19352841833489612,0.8508423831104227,10.0
ttest,ALL_GROUPS,random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_recall,-1.3251843964052825,0.21776507020808453,10.0
ttest,ALL_GROUPS,random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_f1,-2.319826250006862,0.045498747938654716,10.0
ttest,ALL_GROUPS,random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,macro_f1,-2.688817801041548,0.024844581312121285,10.0
ttest,ALL_GROUPS,random,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,accuracy,-2.586130970097107,0.02939946072683474,10.0
ttest,ALL_GROUPS,random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_precision,-0.18972135482048363,0.8537373862138509,10.0
ttest,ALL_GROUPS,random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_recall,-3.0521540789795787,0.0137449262255564,10.0
ttest,ALL_GROUPS,random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_f1,-2.5532807944657865,0.031027284892070003,10.0
ttest,ALL_GROUPS,random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_precision,-3.2780825159631832,0.00955849655528884,10.0
ttest,ALL_GROUPS,random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_recall,0.2129125745142667,0.8361396160312262,10.0
ttest,ALL_GROUPS,random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,wanyue_f1,-1.5163557473214413,0.16373646909716164,10.0
ttest,ALL_GROUPS,random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,macro_f1,-2.090237004287121,0.0661579031353735,10.0
ttest,ALL_GROUPS,random,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,accuracy,-1.9836700960402613,0.0785938154110388,10.0
ttest,ALL_GROUPS,random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_precision,-0.45474941054186185,0.6600596233563734,10.0
ttest,ALL_GROUPS,random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_recall,-1.7134162388992271,0.12078512263494594,10.0
ttest,ALL_GROUPS,random,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vs_n0_same_mode,haofang_f1,-3.6783177657864057,0.0050887320741959076,10.0
